,idx,ap_val,sa_val,bp_val,city_id,signal_idx,case,fault_cat,healthy/faulty,ap_fault,sa_fault,bp_fault
422,422,5.6,18.75,0.0,1,1,0,0,0,0,0,0
423,423,5.6,19.2,0.0,1,1,0,0,0,0,0,0
424,424,5.6,19.5,-0.3000000000000007,1,1,0,0,0,0,0,0
425,425,5.6,19.95,0.0,1,1,0,0,0,0,0,0
426,426,5.6,20.55,-0.3000000000000007,1,1,0,0,0,0,0,0
427,427,5.6,20.85,0.0,1,1,0,0,0,0,0,0
428,428,5.6,21.3,0.0,1,1,0,0,0,0,0,0
429,429,5.6,21.6,0.0,1,1,0,0,0,0,0,0
430,430,5.6,22.05,0.0,1,1,0,0,0,0,0,0
431,431,5.6,22.35,0.0,1,1,0,0,0,0,0,0
432,432,5.6,22.5,0.0,1,1,0,0,0,0,0,0
433,433,5.6,22.8,0.0,1,1,0,0,0,0,0,0
434,434,5.6,23.1,0.0,1,1,0,0,0,0,0,0
435,435,5.6,23.25,-0.3000000000000007,1,1,0,0,0,0,0,0
436,436,5.6,23.55,0.0,1,1,0,0,0,0,0,0
437,437,5.6,23.55,0.0,1,1,0,0,0,0,0,0
438,438,5.6,23.85,0.0,1,1,0,0,0,0,0,0
439,439,5.6,23.85,0.0,1,1,0,0,0,0,0,0
440,440,5.6,24.0,0.0,1,1,0,0,0,0,0,0
441,441,5.6,24.0,-0.3000000000000007,1,1,0,0,0,0,0,0
442,442,5.6,24.0,0.0,1,1,0,0,0,0,0,0
443,443,5.6,24.0,0.0,1,1,0,0,0,0,0,0
444,444,5.6,24.0,0.0,1,1,0,0,0,0,0,0
445,445,5.6,24.0,0.0,1,1,0,0,0,0,0,0
446,446,5.6,24.0,0.0,1,1,0,0,0,0,0,0
447,447,5.6,24.0,0.0,1,1,0,0,0,0,0,0
448,448,5.6,24.0,0.0,1,1,0,0,0,0,0,0
449,449,5.6,24.0,0.0,1,1,0,0,0,0,0,0
450,450,5.6,24.0,0.0,1,1,0,0,0,0,0,0
451,451,5.6,24.15,0.0,1,1,0,0,0,0,0,0
452,452,5.6,24.15,0.0,1,1,0,0,0,0,0,0
453,453,5.6,24.3,0.0,1,1,0,0,0,0,0,0
454,454,5.6,24.3,0.0,1,1,0,0,0,0,0,0
455,455,5.6,24.45,0.0,1,1,0,0,0,0,0,0
456,456,5.6,24.6,-0.3000000000000007,1,1,0,0,0,0,0,0
457,457,5.6,24.75,0.0,1,1,0,0,0,0,0,0
458,458,5.6,24.9,0.0,1,1,0,0,0,0,0,0
459,459,5.6,25.2,0.0,1,1,0,0,0,0,0,0
460,460,5.6,25.5,0.0,1,1,0,0,0,0,0,0
461,461,5.6,25.8,0.0,1,1,0,0,0,0,0,0
462,462,5.6,26.25,0.0,1,1,0,0,0,0,0,0
463,463,5.6,26.7,0.0,1,1,0,0,0,0,0,0
464,464,5.6,27.0,0.0,1,1,0,0,0,0,0,0
465,465,5.6,27.45,0.0,1,1,0,0,0,0,0,0
466,466,5.6,27.9,0.0,1,1,0,0,0,0,0,0
467,467,5.6,28.35,0.0,1,1,0,0,0,0,0,0
468,468,5.6,28.8,0.0,1,1,0,0,0,0,0,0
469,469,5.6,29.25,-0.3000000000000007,1,1,0,0,0,0,0,0
470,470,5.6,29.7,0.0,1,1,0,0,0,0,0,0
471,471,5.6,30.15,0.0,1,1,0,0,0,0,0,0
472,472,5.6,30.6,0.0,1,1,0,0,0,0,0,0
473,473,5.6,31.05,0.0,1,1,0,0,0,0,0,0
474,474,5.6,31.65,0.0,1,1,0,0,0,0,0,0
475,475,5.6,32.1,0.0,1,1,0,0,0,0,0,0
476,476,5.6,32.55,0.0,1,1,0,0,0,0,0,0
477,477,5.6,33.0,0.0,1,1,0,0,0,0,0,0
478,478,5.6,33.45,0.0,1,1,0,0,0,0,0,0
479,479,5.6,34.05,0.0,1,1,0,0,0,0,0,0
480,480,5.6,34.35,0.0,1,2,0,0,0,0,0,0
481,481,5.6,34.8,0.0,1,2,0,0,0,0,0,0
482,482,5.6,35.4,0.0,1,2,0,0,0,0,0,0
483,483,5.6,35.85,0.0,1,2,0,0,0,0,0,0
484,484,5.6,36.15,0.0,1,2,0,0,0,0,0,0
485,485,5.6,36.75,0.0,1,2,0,0,0,0,0,0
486,486,5.6,37.35,0.0,1,2,0,0,0,0,0,0
487,487,5.6,37.8,-0.3000000000000007,1,2,0,0,0,0,0,0
488,488,5.6,38.4,0.0,1,2,0,0,0,0,0,0
489,489,5.6,38.85,0.0,1,2,0,0,0,0,0,0
490,490,5.6,39.3,0.0,1,2,0,0,0,0,0,0
491,491,5.6,39.75,0.0,1,2,0,0,0,0,0,0
492,492,5.6,40.2,0.0,1,2,0,0,0,0,0,0
493,493,5.6,40.65,0.0,1,2,0,0,0,0,0,0
494,494,5.6,41.1,0.0,1,2,0,0,0,0,0,0
495,495,5.6,41.55,0.0,1,2,0,0,0,0,0,0
496,496,5.6,42.0,0.0,1,2,0,0,0,0,0,0
497,497,5.6,42.45,0.0,1,2,0,0,0,0,0,0
498,498,5.6,43.05,0.0,1,2,0,0,0,0,0,0
499,499,5.6,43.35,0.0,1,2,0,0,0,0,0,0
500,500,5.6,43.8,0.0,1,2,0,0,0,0,0,0
501,501,5.6,44.1,0.0,1,2,0,0,0,0,0,0
502,502,5.6,44.55,0.0,1,2,0,0,0,0,0,0
503,503,5.6,44.85,0.0,1,2,0,0,0,0,0,0
504,504,5.6,45.0,0.0,1,2,0,0,0,0,0,0
505,505,5.6,45.3,0.0,1,2,0,0,0,0,0,0
506,506,5.6,45.6,0.0,1,2,0,0,0,0,0,0
507,507,5.6,45.75,0.0,1,2,0,0,0,0,0,0
508,508,5.6,45.9,0.0,1,2,0,0,0,0,0,0
509,509,5.6,46.05,-0.3000000000000007,1,2,0,0,0,0,0,0
510,510,5.6,46.2,0.0,1,2,0,0,0,0,0,0
511,511,5.6,46.35,0.0,1,2,0,0,0,0,0,0
512,512,5.6,46.35,0.0,1,2,0,0,0,0,0,0
513,513,5.6,46.35,0.0,1,2,0,0,0,0,0,0
514,514,5.6,46.35,0.0,1,2,0,0,0,0,0,0
515,515,5.6,46.35,-0.3000000000000007,1,2,0,0,0,0,0,0
516,516,5.6,46.35,0.0,1,2,0,0,0,0,0,0
517,517,5.6,46.2,0.0,1,2,0,0,0,0,0,0
518,518,5.6,46.2,0.0,1,2,0,0,0,0,0,0
519,519,5.6,46.2,0.0,1,2,0,0,0,0,0,0
520,520,5.6,46.05,0.0,1,2,0,0,0,0,0,0
521,521,5.6,46.05,0.0,1,2,0,0,0,0,0,0
522,522,5.6,45.9,0.0,1,2,0,0,0,0,0,0
523,523,5.6,45.9,0.0,1,2,0,0,0,0,0,0
524,524,5.6,45.9,0.0,1,2,0,0,0,0,0,0
525,525,5.6,45.75,0.0,1,2,0,0,0,0,0,0
526,526,5.6,45.75,0.0,1,2,0,0,0,0,0,0
527,527,5.6,45.75,0.0,1,2,0,0,0,0,0,0
528,528,5.6,45.6,0.0,1,2,0,0,0,0,0,0
529,529,5.6,45.6,0.0,1,2,0,0,0,0,0,0
530,530,5.6,45.6,0.0,1,2,0,0,0,0,0,0
531,531,5.6,45.6,-0.3000000000000007,1,2,0,0,0,0,0,0
532,532,5.6,45.6,0.0,1,2,0,0,0,0,0,0
533,533,5.6,45.6,-0.3000000000000007,1,2,0,0,0,0,0,0
534,534,5.6,45.6,0.0,1,2,0,0,0,0,0,0
535,535,5.6,45.6,0.0,1,2,0,0,0,0,0,0
536,536,5.6,45.6,0.0,1,2,0,0,0,0,0,0
537,537,5.6,45.6,0.0,1,2,0,0,0,0,0,0
538,538,5.6,45.45,-0.3000000000000007,1,2,0,0,0,0,0,0
539,539,5.6,45.45,0.0,1,2,0,0,0,0,0,0
540,540,5.6,45.3,0.0,1,2,0,0,0,0,0,0
541,541,5.6,45.15,0.0,1,2,0,0,0,0,0,0
542,542,5.6,45.0,-0.3000000000000007,1,2,0,0,0,0,0,0
543,543,5.6,45.0,0.0,1,2,0,0,0,0,0,0
544,544,5.6,44.85,-0.3000000000000007,1,2,0,0,0,0,0,0
545,545,5.6,44.7,0.0,1,2,0,0,0,0,0,0
546,546,5.6,44.55,0.0,1,2,0,0,0,0,0,0
547,547,5.6,44.25,0.0,1,2,0,0,0,0,0,0
548,548,5.6,44.1,0.0,1,2,0,0,0,0,0,0
549,549,5.6,43.8,0.0,1,2,0,0,0,0,0,0
550,550,5.6,43.65,0.0,1,2,0,0,0,0,0,0
551,551,5.6,43.5,0.0,1,2,0,0,0,0,0,0
552,552,5.6,43.2,0.0,1,2,0,0,0,0,0,0
553,553,5.6,43.05,-0.3000000000000007,1,2,0,0,0,0,0,0
554,554,5.6,42.6,0.0,1,2,0,0,0,0,0,0
555,555,5.6,42.3,0.0,1,2,0,0,0,0,0,0
556,556,5.6,42.0,0.0,1,2,0,0,0,0,0,0
557,557,5.6,41.55,0.0,1,2,0,0,0,0,0,0
558,558,5.6,41.1,0.0,1,2,0,0,0,0,0,0
559,559,5.6,40.8,0.0,1,2,0,0,0,0,0,0
560,560,5.6,40.5,0.0,1,2,0,0,0,0,0,0
561,561,5.6,40.2,0.0,1,2,0,0,0,0,0,0
562,562,5.6,39.9,0.0,1,2,0,0,0,0,0,0
563,563,5.6,39.45,0.0,1,2,0,0,0,0,0,0
564,564,5.6,39.0,0.0,1,2,0,0,0,0,0,0
565,565,5.6,38.4,0.0,1,2,0,0,0,0,0,0
566,566,5.6,37.95,0.0,1,2,0,0,0,0,0,0
567,567,5.6,37.35,0.0,1,2,0,0,0,0,0,0
568,568,5.6,36.9,0.0,1,2,0,0,0,0,0,0
569,569,5.6,36.15,0.0,1,2,0,0,0,0,0,0
570,570,5.6,35.25,0.0,1,2,0,0,0,0,0,0
571,571,5.6,34.65,-0.3000000000000007,1,2,0,0,0,0,0,0
572,572,5.6,33.9,0.0,1,2,0,0,0,0,0,0
573,573,5.6,33.15,-0.3000000000000007,1,2,0,0,0,0,0,0
574,574,5.6,32.4,0.0,1,2,0,0,0,0,0,0
575,575,5.6,31.5,0.0,1,2,0,0,0,0,0,0
576,576,5.6,30.75,0.0,1,2,0,0,0,0,0,0
577,577,5.6,29.85,0.0,1,2,0,0,0,0,0,0
578,578,5.6,28.95,0.0,1,2,0,0,0,0,0,0
579,579,5.6,28.05,0.0,1,2,0,0,0,0,0,0
580,580,5.6,27.15,-0.3000000000000007,1,2,0,0,0,0,0,0
581,581,5.6,26.4,0.0,1,2,0,0,0,0,0,0
582,582,5.6,25.05,0.0,1,2,0,0,0,0,0,0
583,583,5.6,24.3,0.0,1,2,0,0,0,0,0,0
584,584,5.6,23.55,0.0,1,2,0,0,0,0,0,0
585,585,5.6,22.8,0.0,1,2,0,0,0,0,0,0
586,586,5.6,22.05,-0.3000000000000007,1,2,0,0,0,0,0,0
587,587,5.6,21.3,0.0,1,2,0,0,0,0,0,0
588,588,5.6,20.7,0.0,1,2,0,0,0,0,0,0
589,589,5.6,20.25,0.0,1,2,0,0,0,0,0,0
590,590,5.6,19.65,0.0,1,2,0,0,0,0,0,0
591,591,5.6,19.2,0.0,1,2,0,0,0,0,0,0
592,592,5.6,18.6,0.0,1,2,0,0,0,0,0,0
593,593,5.6,18.15,0.0,1,2,0,0,0,0,0,0
594,594,5.6,17.7,0.0,1,2,0,0,0,0,0,0
595,595,5.6,17.1,0.0,1,2,0,0,0,0,0,0
596,596,5.6,16.8,0.0,1,2,0,0,0,0,0,0
597,597,5.6,16.35,0.0,1,2,0,0,0,0,0,0
598,598,5.6,16.05,0.0,1,2,0,0,0,0,0,0
599,599,5.6,15.75,0.0,1,2,0,0,0,0,0,0
600,600,5.6,15.45,0.0,1,2,0,0,0,0,0,0
601,601,5.6,15.15,0.0,1,2,0,0,0,0,0,0
602,602,5.6,14.85,0.0,1,2,0,0,0,0,0,0
603,603,5.6,14.7,0.0,1,2,0,0,0,0,0,0
604,604,5.6,14.4,0.0,1,2,0,0,0,0,0,0
605,605,5.6,14.25,0.0,1,2,0,0,0,0,0,0
606,606,5.6,13.95,0.0,1,2,0,0,0,0,0,0
607,607,5.6,13.65,0.0,1,2,0,0,0,0,0,0
608,608,5.6,13.5,0.0,1,2,0,0,0,0,0,0
609,609,5.6,13.35,0.0,1,2,0,0,0,0,0,0
610,610,5.6,13.05,0.0,1,2,0,0,0,0,0,0
611,611,5.6,13.05,0.0,1,2,0,0,0,0,0,0
612,612,5.6,12.75,0.0,1,2,0,0,0,0,0,0
613,613,5.6,12.6,0.0,1,2,0,0,0,0,0,0
614,614,5.6,12.45,0.0,1,2,0,0,0,0,0,0
615,615,5.6,12.3,0.0,1,2,0,0,0,0,0,0
616,616,5.6,12.15,0.0,1,2,0,0,0,0,0,0
617,617,5.6,11.85,0.0,1,2,0,0,0,0,0,0
618,618,5.6,11.55,0.0,1,2,0,0,0,0,0,0
619,619,5.6,10.95,-0.3000000000000007,1,2,0,0,0,0,0,0
620,620,5.6,10.35,0.0,1,2,0,0,0,0,0,0
621,621,5.6,9.6,0.0,1,2,0,0,0,0,0,0
622,622,5.6,8.85,0.0,1,2,0,0,0,0,0,0
623,623,5.6,7.95,0.0,1,2,0,0,0,0,0,0
624,624,5.6,6.9,0.0,1,2,0,0,0,0,0,0
625,625,5.6,5.85,0.0,1,2,0,0,0,0,0,0
626,626,5.6,4.8,0.0,1,2,0,0,0,0,0,0
627,627,5.6,3.75,0.0,1,2,0,0,0,0,0,0
628,628,5.6,2.7,0.0,1,2,0,0,0,0,0,0
629,629,5.6,1.65,0.0,1,2,0,0,0,0,0,0
630,630,5.6,0.6,0.0,1,2,0,0,0,0,0,0
631,631,5.6,0.75,0.0,1,2,0,0,0,0,0,0
632,632,5.6,1.8,0.0,1,2,0,0,0,0,0,0
633,633,5.6,2.85,0.0,1,2,0,0,0,0,0,0
634,634,5.6,3.9,0.0,1,2,0,0,0,0,0,0
635,635,5.6,4.8,0.0,1,2,0,0,0,0,0,0
636,636,5.6,5.7,0.0,1,2,0,0,0,0,0,0
637,637,5.6,6.75,0.0,1,2,0,0,0,0,0,0
638,638,5.6,7.65,0.0,1,2,0,0,0,0,0,0
639,639,5.6,8.7,0.0,1,2,0,0,0,0,0,0
640,640,5.6,9.45,0.0,1,2,0,0,0,0,0,0
641,641,5.6,10.35,0.0,1,2,0,0,0,0,0,0
642,642,5.6,11.25,0.0,1,2,0,0,0,0,0,0
643,643,5.6,12.3,0.0,1,2,0,0,0,0,0,0
644,644,5.6,13.05,0.0,1,2,0,0,0,0,0,0
645,645,5.6,13.8,0.0,1,2,0,0,0,0,0,0
646,646,5.6,14.4,0.0,1,2,0,0,0,0,0,0
647,647,5.6,15.15,-0.3000000000000007,1,2,0,0,0,0,0,0
648,648,5.6,15.6,-0.3000000000000007,1,2,0,0,0,0,0,0
649,649,5.6,16.2,0.0,1,2,0,0,0,0,0,0
650,650,5.2,16.8,0.0,1,2,0,0,0,0,0,0
651,651,5.2,17.4,0.0,1,2,0,0,0,0,0,0
652,652,5.2,18.0,-0.3000000000000007,1,2,0,0,0,0,0,0
653,653,5.2,18.45,0.0,1,2,0,0,0,0,0,0
654,654,4.8,18.9,0.0,1,2,0,0,0,0,0,0
655,655,4.0,19.5,-0.3000000000000007,1,2,0,0,0,0,0,0
656,656,2.4,19.95,0.0,1,2,0,0,0,0,0,0
657,657,2.4,20.4,0.0,1,2,0,0,0,0,0,0
658,658,1.2,21.0,0.0,1,2,0,0,0,0,0,0
659,659,0.4,21.3,0.0,1,2,0,0,0,0,0,0
660,660,0.0,21.75,-0.3000000000000007,1,2,0,0,0,0,0,0
661,661,0.0,22.05,0.0,1,2,0,0,0,0,0,0
662,662,0.0,22.5,0.0,1,2,0,0,0,0,0,0
663,663,0.0,22.95,0.0,1,2,0,0,0,0,0,0
664,664,0.0,23.25,0.0,1,2,0,0,0,0,0,0
665,665,0.0,23.55,0.0,1,2,0,0,0,0,0,0
666,666,0.0,23.85,0.0,1,2,0,0,0,0,0,0
667,667,0.0,24.3,0.0,1,2,0,0,0,0,0,0
668,668,0.0,24.6,-0.3000000000000007,1,2,0,0,0,0,0,0
669,669,0.0,24.75,0.0,1,2,0,0,0,0,0,0
670,670,0.0,24.9,0.0,1,2,0,0,0,0,0,0
671,671,0.0,25.2,0.0,1,2,0,0,0,0,0,0
672,672,0.0,25.35,0.0,1,2,0,0,0,0,0,0
673,673,0.0,25.5,0.0,1,2,0,0,0,0,0,0
674,674,0.0,25.65,0.0,1,2,0,0,0,0,0,0
675,675,0.0,25.65,0.0,1,2,0,0,0,0,0,0
676,676,0.0,25.65,0.0,1,2,0,0,0,0,0,0
677,677,0.0,25.65,0.0,1,2,0,0,0,0,0,0
678,678,0.0,25.65,0.0,1,2,0,0,0,0,0,0
679,679,0.0,25.65,-0.3000000000000007,1,2,0,0,0,0,0,0
680,680,0.0,25.65,0.0,1,2,0,0,0,0,0,0
681,681,0.0,25.65,0.0,1,2,0,0,0,0,0,0
682,682,0.0,25.65,0.0,1,2,0,0,0,0,0,0
683,683,0.0,25.65,0.0,1,2,0,0,0,0,0,0
684,684,0.0,25.65,0.0,1,2,0,0,0,0,0,0
685,685,0.0,25.65,0.0,1,2,0,0,0,0,0,0
686,686,0.0,25.65,0.0,1,2,0,0,0,0,0,0
687,687,0.0,25.65,0.0,1,2,0,0,0,0,0,0
688,688,0.0,25.65,0.0,1,2,0,0,0,0,0,0
689,689,0.0,25.65,0.0,1,2,0,0,0,0,0,0
690,690,0.0,25.65,-0.3000000000000007,1,2,0,0,0,0,0,0
691,691,0.0,25.65,0.0,1,2,0,0,0,0,0,0
692,692,0.0,25.65,-0.3000000000000007,1,2,0,0,0,0,0,0
693,693,0.0,25.65,0.0,1,2,0,0,0,0,0,0
694,694,0.0,25.65,0.0,1,2,0,0,0,0,0,0
695,695,0.0,25.65,0.0,1,2,0,0,0,0,0,0
696,696,0.0,25.65,0.0,1,2,0,0,0,0,0,0
697,697,0.0,25.65,0.0,1,2,0,0,0,0,0,0
698,698,0.0,25.65,0.0,1,2,0,0,0,0,0,0
699,699,0.0,25.65,0.0,1,2,0,0,0,0,0,0
700,700,0.0,25.8,0.0,1,2,0,0,0,0,0,0
701,701,0.0,25.8,0.0,1,2,0,0,0,0,0,0
702,702,0.0,25.8,0.0,1,2,0,0,0,0,0,0
703,703,0.0,25.8,0.0,1,2,0,0,0,0,0,0
704,704,0.0,25.95,-0.3000000000000007,1,2,0,0,0,0,0,0
705,705,0.0,25.95,0.0,1,2,0,0,0,0,0,0
706,706,0.0,26.1,0.0,1,2,0,0,0,0,0,0
707,707,0.0,26.1,0.0,1,2,0,0,0,0,0,0
708,708,0.0,26.1,0.0,1,2,0,0,0,0,0,0
709,709,0.0,26.25,0.0,1,2,0,0,0,0,0,0
710,710,0.0,26.25,0.0,1,2,0,0,0,0,0,0
711,711,0.0,26.4,0.0,1,2,0,0,0,0,0,0
712,712,0.0,26.4,0.0,1,2,0,0,0,0,0,0
713,713,0.0,26.55,0.0,1,2,0,0,0,0,0,0
714,714,0.0,26.55,0.0,1,2,0,0,0,0,0,0
715,715,0.0,26.7,0.0,1,2,0,0,0,0,0,0
716,716,0.0,26.7,0.0,1,2,0,0,0,0,0,0
717,717,0.0,26.85,0.0,1,2,0,0,0,0,0,0
718,718,0.0,26.85,0.0,1,2,0,0,0,0,0,0
719,719,0.0,26.85,0.0,1,2,0,0,0,0,0,0
720,720,0.0,27.0,-0.3000000000000007,1,3,0,0,0,0,0,0
721,721,0.0,27.0,0.0,1,3,0,0,0,0,0,0
722,722,0.0,27.15,0.0,1,3,0,0,0,0,0,0
723,723,0.0,27.15,0.0,1,3,0,0,0,0,0,0
724,724,0.0,27.15,0.0,1,3,0,0,0,0,0,0
725,725,0.0,27.3,0.0,1,3,0,0,0,0,0,0
726,726,0.0,27.3,0.0,1,3,0,0,0,0,0,0
727,727,0.0,27.45,0.0,1,3,0,0,0,0,0,0
728,728,0.0,27.45,-0.3000000000000007,1,3,0,0,0,0,0,0
729,729,0.0,27.45,0.0,1,3,0,0,0,0,0,0
730,730,0.0,27.6,0.0,1,3,0,0,0,0,0,0
731,731,0.0,27.75,0.0,1,3,0,0,0,0,0,0
732,732,0.0,27.9,0.0,1,3,0,0,0,0,0,0
733,733,0.0,27.9,0.0,1,3,0,0,0,0,0,0
734,734,0.0,28.05,0.0,1,3,0,0,0,0,0,0
735,735,0.0,28.2,0.0,1,3,0,0,0,0,0,0
736,736,0.0,28.2,0.0,1,3,0,0,0,0,0,0
737,737,0.0,28.35,0.0,1,3,0,0,0,0,0,0
738,738,0.0,28.35,0.0,1,3,0,0,0,0,0,0
739,739,0.0,28.5,0.0,1,3,0,0,0,0,0,0
740,740,0.0,28.65,0.0,1,3,0,0,0,0,0,0
741,741,0.0,28.65,0.0,1,3,0,0,0,0,0,0
742,742,0.0,28.8,0.0,1,3,0,0,0,0,0,0
743,743,0.0,28.8,0.0,1,3,0,0,0,0,0,0
744,744,0.0,28.95,-0.3000000000000007,1,3,0,0,0,0,0,0
745,745,0.0,28.95,-0.3000000000000007,1,3,0,0,0,0,0,0
746,746,0.0,29.1,0.0,1,3,0,0,0,0,0,0
747,747,0.0,29.1,0.0,1,3,0,0,0,0,0,0
748,748,0.0,29.1,0.0,1,3,0,0,0,0,0,0
749,749,0.0,29.25,-0.3000000000000007,1,3,0,0,0,0,0,0
750,750,0.0,29.25,0.0,1,3,0,0,0,0,0,0
751,751,0.0,29.4,0.0,1,3,0,0,0,0,0,0
752,752,0.0,29.4,-0.3000000000000007,1,3,0,0,0,0,0,0
753,753,0.0,29.4,0.0,1,3,0,0,0,0,0,0
754,754,0.0,29.4,-0.3000000000000007,1,3,0,0,0,0,0,0
755,755,0.0,29.4,0.0,1,3,0,0,0,0,0,0
756,756,0.0,29.4,0.0,1,3,0,0,0,0,0,0
757,757,0.0,29.4,0.0,1,3,0,0,0,0,0,0
758,758,0.0,29.4,0.0,1,3,0,0,0,0,0,0
759,759,0.0,29.4,0.0,1,3,0,0,0,0,0,0
760,760,0.0,29.4,0.0,1,3,0,0,0,0,0,0
761,761,0.0,29.4,0.0,1,3,0,0,0,0,0,0
762,762,0.0,29.4,0.0,1,3,0,0,0,0,0,0
763,763,0.0,29.4,0.0,1,3,0,0,0,0,0,0
764,764,0.0,29.25,0.0,1,3,0,0,0,0,0,0
765,765,0.0,29.25,0.0,1,3,0,0,0,0,0,0
766,766,0.0,29.25,0.0,1,3,0,0,0,0,0,0
767,767,0.0,29.25,0.0,1,3,0,0,0,0,0,0
768,768,0.0,29.25,0.0,1,3,0,0,0,0,0,0
769,769,0.0,29.1,-0.3000000000000007,1,3,0,0,0,0,0,0
770,770,0.0,29.1,0.0,1,3,0,0,0,0,0,0
771,771,0.0,28.95,0.0,1,3,0,0,0,0,0,0
772,772,0.0,28.95,-0.3000000000000007,1,3,0,0,0,0,0,0
773,773,0.0,28.8,0.0,1,3,0,0,0,0,0,0
774,774,0.0,28.8,0.0,1,3,0,0,0,0,0,0
775,775,0.0,28.5,0.0,1,3,0,0,0,0,0,0
776,776,0.0,28.35,0.0,1,3,0,0,0,0,0,0
777,777,0.0,28.2,0.0,1,3,0,0,0,0,0,0
778,778,0.0,28.05,-0.3000000000000007,1,3,0,0,0,0,0,0
779,779,0.0,27.75,0.0,1,3,0,0,0,0,0,0
780,780,0.0,27.6,0.0,1,3,0,0,0,0,0,0
781,781,0.0,27.45,0.0,1,3,0,0,0,0,0,0
782,782,0.0,27.15,0.0,1,3,0,0,0,0,0,0
783,783,0.0,27.0,0.0,1,3,0,0,0,0,0,0
784,784,0.0,26.7,0.0,1,3,0,0,0,0,0,0
785,785,0.0,26.4,0.0,1,3,0,0,0,0,0,0
786,786,0.0,26.1,0.0,1,3,0,0,0,0,0,0
787,787,0.0,25.65,0.0,1,3,0,0,0,0,0,0
788,788,0.0,25.2,0.0,1,3,0,0,0,0,0,0
789,789,0.0,24.9,0.0,1,3,0,0,0,0,0,0
790,790,0.0,24.45,0.0,1,3,0,0,0,0,0,0
791,791,0.0,24.0,0.0,1,3,0,0,0,0,0,0
792,792,0.0,23.55,0.0,1,3,0,0,0,0,0,0
793,793,0.0,23.1,-0.3000000000000007,1,3,0,0,0,0,0,0
794,794,0.0,22.8,0.0,1,3,0,0,0,0,0,0
795,795,0.0,22.2,0.0,1,3,0,0,0,0,0,0
796,796,0.0,21.75,0.0,1,3,0,0,0,0,0,0
797,797,0.0,21.15,0.0,1,3,0,0,0,0,0,0
798,798,0.0,20.55,0.0,1,3,0,0,0,0,0,0
799,799,0.0,19.65,0.0,1,3,0,0,0,0,0,0
800,800,0.0,19.05,0.0,1,3,0,0,0,0,0,0
801,801,0.0,18.45,0.0,1,3,0,0,0,0,0,0
802,802,0.0,17.7,0.0,1,3,0,0,0,0,0,0
803,803,0.0,17.1,0.0,1,3,0,0,0,0,0,0
804,804,0.0,16.5,0.0,1,3,0,0,0,0,0,0
805,805,0.0,15.9,0.0,1,3,0,0,0,0,0,0
806,806,0.0,15.3,-0.3000000000000007,1,3,0,0,0,0,0,0
807,807,0.0,14.7,0.0,1,3,0,0,0,0,0,0
808,808,0.0,14.1,-0.3000000000000007,1,3,0,0,0,0,0,0
809,809,0.0,13.5,0.0,1,3,0,0,0,0,0,0
810,810,0.0,12.9,0.0,1,3,0,0,0,0,0,0
811,811,0.0,12.0,0.0,1,3,0,0,0,0,0,0
812,812,0.0,11.55,0.0,1,3,0,0,0,0,0,0
813,813,0.0,10.95,0.0,1,3,0,0,0,0,0,0
814,814,0.0,10.5,0.0,1,3,0,0,0,0,0,0
815,815,0.0,9.9,-0.3000000000000007,1,3,0,0,0,0,0,0
816,816,0.0,9.45,0.0,1,3,0,0,0,0,0,0
817,817,0.0,9.0,0.0,1,3,0,0,0,0,0,0
818,818,0.0,8.55,0.0,1,3,0,0,0,0,0,0
819,819,0.0,8.1,0.0,1,3,0,0,0,0,0,0
820,820,0.0,7.65,0.0,1,3,0,0,0,0,0,0
821,821,0.0,7.2,0.0,1,3,0,0,0,0,0,0
822,822,0.0,6.9,0.0,1,3,0,0,0,0,0,0
823,823,0.0,6.3,0.0,1,3,0,0,0,0,0,0
824,824,0.0,6.0,0.0,1,3,0,0,0,0,0,0
825,825,0.0,5.7,0.0,1,3,0,0,0,0,0,0
826,826,0.0,5.25,0.0,1,3,0,0,0,0,0,0
827,827,0.0,4.95,0.0,1,3,0,0,0,0,0,0
828,828,0.0,4.65,0.0,1,3,0,0,0,0,0,0
829,829,0.0,4.35,0.0,1,3,0,0,0,0,0,0
830,830,0.0,4.05,0.0,1,3,0,0,0,0,0,0
831,831,0.0,3.75,0.0,1,3,0,0,0,0,0,0
832,832,0.0,3.45,0.0,1,3,0,0,0,0,0,0
833,833,0.0,3.15,0.0,1,3,0,0,0,0,0,0
834,834,0.0,2.85,0.0,1,3,0,0,0,0,0,0
835,835,0.0,2.4,0.0,1,3,0,0,0,0,0,0
836,836,0.0,2.25,0.0,1,3,0,0,0,0,0,0
837,837,0.0,1.95,0.0,1,3,0,0,0,0,0,0
838,838,0.0,1.8,0.0,1,3,0,0,0,0,0,0
839,839,0.0,1.5,0.0,1,3,0,0,0,0,0,0
840,840,0.0,1.35,0.0,1,3,0,0,0,0,0,0
841,841,0.0,1.2,0.0,1,3,0,0,0,0,0,0
842,842,0.0,1.05,0.0,1,3,0,0,0,0,0,0
843,843,0.0,1.05,0.0,1,3,0,0,0,0,0,0
844,844,0.0,0.9,0.0,1,3,0,0,0,0,0,0
845,845,0.0,0.9,0.0,1,3,0,0,0,0,0,0
846,846,0.0,0.9,0.0,1,3,0,0,0,0,0,0
847,847,0.0,0.75,0.0,1,3,0,0,0,0,0,0
848,848,0.0,0.6,0.0,1,3,0,0,0,0,0,0
